074102,DRENAJE DE GLANDULA SUPRARRENAL VIA PERCUTANEA,CapItulo 02 SISTEMA ENDOCRINO,74102
074103,DRENAJE DE GLANDULA SUPRARRENAL VIA LAPAROSCOPICA,CapItulo 02 SISTEMA ENDOCRINO,74103
074401,REPARACION DE GLANDULA SUPRARRENAL VIA ABIERTA,CapItulo 02 SISTEMA ENDOCRINO,74401
074402,REPARACION DE GLANDULA SUPRARRENAL VIA LAPAROSCOPICA,CapItulo 02 SISTEMA ENDOCRINO,74402
075301,ESCISION PARCIAL DE GLANDULA PINEAL,CapItulo 02 SISTEMA ENDOCRINO,75301
075401,ESCISION TOTAL DE GLANDULA PINEAL(PINEALECTOMIA),CapItulo 02 SISTEMA ENDOCRINO,75401
076101,ESCISION PARCIAL DE HIPOFISIS VIA TRANSFRONTAL,CapItulo 02 SISTEMA ENDOCRINO,76101
076201,ESCISION PARCIAL DE HIPOFISIS VIA TRANSESFENOIDAL,CapItulo 02 SISTEMA ENDOCRINO,76201
076401,ESCISION TOTAL DE HIPOFISIS VIA TRANSFRONTAL,CapItulo 02 SISTEMA ENDOCRINO,76401
076501,ESCISION TOTAL DE HIPOFISIS VIA TRANSESFENOIDAL,CapItulo 02 SISTEMA ENDOCRINO,76501
078203,RESECCION TOTAL DEL TIMO VIA ABIERTA,CapItulo 02 SISTEMA ENDOCRINO,78203
078204,RESECCION TOTAL DEL TIMO POR TORACOSCOPIA,CapItulo 02 SISTEMA ENDOCRINO,78204
078205,RESECCION PARCIAL DEL TIMO VIA ABIERTA,CapItulo 02 SISTEMA ENDOCRINO,78205
078206,RESECCION PARCIAL DEL TIMO POR TORACOSCOPIA,CapItulo 02 SISTEMA ENDOCRINO,78206
080101,DRENAJE DE COLECCION POR BLEFAROTOMIA,CapItulo 03 SISTEMA VISUAL,80101
080201,EXTRACCION DE CUERPO EXTRANO EN PARPADO POR BLEFAROTOMIA,CapItulo 03 SISTEMA VISUAL,80201
081101,BIOPSIA EN PARPADO,CapItulo 03 SISTEMA VISUAL,81101
082101,RESECCION DE CHALAZION VIA ANTERIOR,CapItulo 03 SISTEMA VISUAL,82101
082102,RESECCION DE CHALAZION VIA POSTERIOR,CapItulo 03 SISTEMA VISUAL,82102
082301,RESECCION DE TUMOR BENIGNO O MALIGNO DE PARPADO ESPESOR PARCIAL UN TERCIO,CapItulo 03 SISTEMA VISUAL,82301
082302,RESECCION DE TUMOR BENIGNO O MALIGNO DE PARPADO ESPESOR PARCIAL DOS TERCIOS,CapItulo 03 SISTEMA VISUAL,82302
082304,RESECCION DE TUMOR BENIGNO O MALIGNO DE PARPADO ESPESOR PARCIAL MAYOR DE DOS TERCIOS,CapItulo 03 SISTEMA VISUAL,82304
082403,RESECCION DE TUMOR BENIGNO O MALIGNO DE PARPADO ESPESOR TOTAL UN TERCIO,CapItulo 03 SISTEMA VISUAL,82403
082404,RESECCION DE TUMOR BENIGNO O MALIGNO DE PARPADO ESPESOR TOTAL DOS TERCIOS,CapItulo 03 SISTEMA VISUAL,82404
082405,RESECCION DE TUMOR BENIGNO O MALIGNO DE PARPADO ESPESOR TOTAL MAYOR DE DOS TERCIOS,CapItulo 03 SISTEMA VISUAL,82405
082406,RESECCION DE TUMOR BENIGNO O MALIGNO DE PARPADO ESPESOR TOTAL CON CANTO,CapItulo 03 SISTEMA VISUAL,82406
082407,RESECCION DE TUMOR BENIGNO O MALIGNO DE PARPADO ESPESOR TOTAL CON CANTO Y VIA LAGRIMAL,CapItulo 03 SISTEMA VISUAL,82407
082504,ABLACION DE LESION DE PARPADOS,CapItulo 03 SISTEMA VISUAL,82504
082602,TARSORRAFIA,CapItulo 03 SISTEMA VISUAL,82602
083001,CORRECCION DE PTOSIS PALPEBRAL POR SUSPENSION FRONTAL CON SUTURA O TEJIDO,CapItulo 03 SISTEMA VISUAL,83001
083002,CORRECCION DE PTOSIS PALPEBRAL POR SUSPENSION FRONTAL CON DESLIZAMIENTO DEL MUSCULO FRONTAL,CapItulo 03 SISTEMA VISUAL,83002
083003,CORRECCION DE PTOSIS PALPEBRAL POR RESECCION EXTERNA DEL ELEVADOR VIA ANTERIOR,CapItulo 03 SISTEMA VISUAL,83003
083004,CORRECCION DE PTOSIS PALPEBRAL POR RESECCION EXTERNA DEL ELEVADOR VIA CONJUNTIVAL,CapItulo 03 SISTEMA VISUAL,83004
083005,CORRECCION DE PTOSIS PALPEBRAL POR CONJUNTIVO MULLERECTOMIA VIA CONJUNTIVAL CON O SIN TARSO,CapItulo 03 SISTEMA VISUAL,83005
083501,CORRECCION DE LAGOFTALMOS POR INSERCION DE DISPOSITIVO,CapItulo 03 SISTEMA VISUAL,83501
083502,ELONGACION DEL PARPADO POR VIA CONJUNTIVAL,CapItulo 03 SISTEMA VISUAL,83502
083503,ELONGACION DEL PARPADO CON INJERTO,CapItulo 03 SISTEMA VISUAL,83503
083601,CORRECCION DE ENTROPION POR SUTURA (REINSERCION DE RETRACTORES),CapItulo 03 SISTEMA VISUAL,83601
083602,CORRECCION DE ENTROPION POR INJERTO,CapItulo 03 SISTEMA VISUAL,83602
083603,CORRECCION DE ENTROPION POR ACORTAMIENTO HORIZONTAL(CUNA),CapItulo 03 SISTEMA VISUAL,83603
083701,CORRECCION DE ECTROPION POR ACORTAMIENTO HORIZONTAL(CUNA),CapItulo 03 SISTEMA VISUAL,83701
083702,CORRECCION DE ECTROPION CON INJERTO,CapItulo 03 SISTEMA VISUAL,83702
083703,CORRECCION DE ECTROPION POR FIJACION CANTAL,CapItulo 03 SISTEMA VISUAL,83703
083801,CANTOTOMIA,CapItulo 03 SISTEMA VISUAL,83801
083802,CANTORRAFIA,CapItulo 03 SISTEMA VISUAL,83802
083803,CANTOPLASTIA,CapItulo 03 SISTEMA VISUAL,83803
083804,BLEFAROPLASTIA SUPERIOR,CapItulo 03 SISTEMA VISUAL,83804
083805,BLEFAROPLASTIA INFERIOR VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,83805
083806,BLEFAROPLASTIA INFERIOR VIA CONJUNTIVAL,CapItulo 03 SISTEMA VISUAL,83806
083807,REFORMA DE PLIEGUE PALPEBRAL POR FIJACION TARSAL,CapItulo 03 SISTEMA VISUAL,83807
083808,CORRECCION DE EPIBLEFARON,CapItulo 03 SISTEMA VISUAL,83808
083809,CORRECCION DE TELECANTO CON COLGAJO,CapItulo 03 SISTEMA VISUAL,83809
083810,CORRECCION DE TELECANTO TRANSNASAL,CapItulo 03 SISTEMA VISUAL,83810
083811,CORRECCION DE EPICANTO,CapItulo 03 SISTEMA VISUAL,83811
086001,RECONSTRUCCION DE PARPADOS CON COLGAJO,CapItulo 03 SISTEMA VISUAL,86001
086002,RECONSTRUCCION DE PARPADOS CON INJERTO,CapItulo 03 SISTEMA VISUAL,86002
086003,RECONSTRUCCION DE PARPADOS POR LIBERACION DE COLGAJO,CapItulo 03 SISTEMA VISUAL,86003
088001,REPARACION DE HERIDA EN CEJA,CapItulo 03 SISTEMA VISUAL,88001
088201,SUTURA SUPERFICIAL DE HERIDA UNICA DE PARPADO,CapItulo 03 SISTEMA VISUAL,88201
088202,SUTURA SUPERFICIAL DE HERIDA MULTIPLE DE PARPADO,CapItulo 03 SISTEMA VISUAL,88202
088401,SUTURA PROFUNDA DE HERIDA UNICA DE PARPADO,CapItulo 03 SISTEMA VISUAL,88401
088402,SUTURA PROFUNDA DE HERIDA MULTIPLE DE PARPADO,CapItulo 03 SISTEMA VISUAL,88402
088403,SUTURA DE PARPADO Y RECONSTRUCCION CON INJERTO O COLGAJO,CapItulo 03 SISTEMA VISUAL,88403
088601,RITIDECTOMIA DE PARPADO INFERIOR,CapItulo 03 SISTEMA VISUAL,88601
088701,RITIDECTOMIA DE PARPADO SUPERIOR,CapItulo 03 SISTEMA VISUAL,88701
089104,ABLACION DE PESTANAS (SUPERIOR O INFERIOR),CapItulo 03 SISTEMA VISUAL,89104
089105,ABLACION DE PESTANAS VIA ABIERTA,CapItulo 03 SISTEMA VISUAL,89105
089207,CORRECCION ESTETICA DE PTOSIS DE CEJAS POR ABORDAJE CORONAL,CapItulo 03 SISTEMA VISUAL,89207
089208,PLASTIA DE CEJAS POR RESECCION,CapItulo 03 SISTEMA VISUAL,89208
089209,PLASTIA DE CEJAS POR SUSPENSION CON SUTURA,CapItulo 03 SISTEMA VISUAL,89209
089210,PLASTIA DE CEJAS (FRONTOPLASTIA) POR VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,89210
089211,PLASTIA DE CEJAS CON COLGAJO,CapItulo 03 SISTEMA VISUAL,89211
089212,PLASTIA DE CEJAS CON INJERTO,CapItulo 03 SISTEMA VISUAL,89212
089213,RECONSTRUCCION DE CEJAS POR RESECCION,CapItulo 03 SISTEMA VISUAL,89213
089214,RECONSTRUCCION DE CEJAS POR SUSPENSION CON SUTURA,CapItulo 03 SISTEMA VISUAL,89214
089215,RECONSTRUCCION DE CEJAS (FRONTOPLASTIA) POR VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,89215
089216,RECONSTRUCCION DE CEJAS CON COLGAJO,CapItulo 03 SISTEMA VISUAL,89216
089217,RECONSTRUCCION DE CEJAS CON INJERTO,CapItulo 03 SISTEMA VISUAL,89217
089301,PLASTIA DE REGION INTERCILIAR POR TECNICA DE RELLENO,CapItulo 03 SISTEMA VISUAL,89301
089302,PLASTIA DE REGION INTERCILIAR POR RESECCION E INJERTO,CapItulo 03 SISTEMA VISUAL,89302
089303,PLASTIA DE REGION INTERCILIAR POR VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,89303
090001,PEXIA EN GLANDULA LAGRIMAL,CapItulo 03 SISTEMA VISUAL,90001
090101,DRENAJE EN LA GLANDULA LAGRIMAL,CapItulo 03 SISTEMA VISUAL,90101
091101,BIOPSIA DE LA GLANDULA LAGRIMAL,CapItulo 03 SISTEMA VISUAL,91101
091201,BIOPSIA DE LA VIA LAGRIMAL,CapItulo 03 SISTEMA VISUAL,91201
092001,DACRIOADENECTOMIA PARCIAL,CapItulo 03 SISTEMA VISUAL,92001
092002,DACRIOADENECTOMIA TOTAL,CapItulo 03 SISTEMA VISUAL,92002
094101,EXTRACCION DE CUERPO EXTRANO DEL SACO LAGRIMAL,CapItulo 03 SISTEMA VISUAL,94101
094201,SONDEO Y LAVADO DE LAS VIAS LAGRIMALES VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,94201
094202,SONDEO Y LAVADO DE LAS VIAS LAGRIMALES VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,94202
094401,INTUBACION DE VIA LAGRIMAL VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,94401
094402,INTUBACION DE VIA LAGRIMAL VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,94402
095001,DRENAJE DEL SACO LAGRIMAL,CapItulo 03 SISTEMA VISUAL,95001
095002,DRENAJE DEL CANALICULO LAGRIMAL,CapItulo 03 SISTEMA VISUAL,95002
096101,DACRIOCISTECTOMIA,CapItulo 03 SISTEMA VISUAL,96101
097101,PLASTIA EN CANALICULOS LAGRIMALES,CapItulo 03 SISTEMA VISUAL,97101
097201,PLASTIA DE PUNTO LAGRIMAL SIMPLE,CapItulo 03 SISTEMA VISUAL,97201
097301,PLASTIA DE PUNTO LAGRIMAL MODIFICADA CON SUTURAS,CapItulo 03 SISTEMA VISUAL,97301
098101,DACRIOCISTORRINOSTOMIA VIA ABIERTA,CapItulo 03 SISTEMA VISUAL,98101
098102,DACRIOCISTORRINOSTOMIA TRANSNASAL VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,98102
098105,DACRIOCISTORRINOSTOMIA REVISIONAL VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,98105
098106,DACRIOCISTORRINOSTOMIA REVISIONAL VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,98106
098201,CONJUNTIVODACRIOCISTORRINOSTOMIA SIMPLE VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,98201
098202,CONJUNTIVODACRIOCISTORRINOSTOMIA SIMPLE TRANSNASAL VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,98202
098301,CONJUNTIVODACRIOCISTORRINOSTOMIA CON DISPOSITIVO VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,98301
098302,CONJUNTIVODACRIOCISTORRINOSTOMIA CON DISPOSITIVO VIA ENDOSCOPICA,CapItulo 03 SISTEMA VISUAL,98302
099001,CIERRE DEL PUNTO LAGRIMAL CON SUTURA,CapItulo 03 SISTEMA VISUAL,99001
099002,CIERRE TEMPORAL DE PUNTOS LAGRIMALES CON DISPOSITIVO,CapItulo 03 SISTEMA VISUAL,99002
099003,CIERRE DE PUNTOS LAGRIMALES ASISTIDO,CapItulo 03 SISTEMA VISUAL,99003
100101,EXTRACCION DE CUERPO EXTRANO SUBCONJUNTIVAL,CapItulo 03 SISTEMA VISUAL,100101
102101,BIOPSIA DE CONJUNTIVA,CapItulo 03 SISTEMA VISUAL,102101
102102,CITOLOGIA DE CONJUNTIVA,CapItulo 03 SISTEMA VISUAL,102102
102103,CITOLOGIA DE IMPRESION EN CONJUNTIVA,CapItulo 03 SISTEMA VISUAL,102103
103101,RESECCION DE LESION O TUMOR BENIGNO DE CONJUNTIVA,CapItulo 03 SISTEMA VISUAL,103101
103102,RESECCION DE LESION O TUMOR BENIGNO DE CONJUNTIVA CON INJERTO,CapItulo 03 SISTEMA VISUAL,103102
103103,RESECCION SIMPLE DE PTERIGION (NASAL O TEMPORAL),CapItulo 03 SISTEMA VISUAL,103103
103104,RESECCION DE PTERIGION (NASAL O TEMPORAL) CON INJERTO,CapItulo 03 SISTEMA VISUAL,103104
103105,RESECCION DE PTERIGION REPRODUCIDO (NASAL O TEMPORAL) CON INJERTO,CapItulo 03 SISTEMA VISUAL,103105
103106,RESECCION DE TUMOR MALIGNO DE CONJUNTIVA CON INJERTO,CapItulo 03 SISTEMA VISUAL,103106
103107,RESECCION DE TUMOR MALIGNO DE CONJUNTIVA SIN INJERTO,CapItulo 03 SISTEMA VISUAL,103107
103108,PERITOMIA TOTAL,CapItulo 03 SISTEMA VISUAL,103108
103204,ABLACION DE LESION O TEJIDO DE CONJUNTIVA,CapItulo 03 SISTEMA VISUAL,103204
104001,REPARACION SIMPLE DE SIMBLEFARON,CapItulo 03 SISTEMA VISUAL,104001
104002,REPARACION DE SIMBLEFARON CON INJERTO LIBRE EN CONJUNTIVA,CapItulo 03 SISTEMA VISUAL,104002
104003,REPARACION DE SIMBLEFARON CON INJERTO DE TEJIDO EXTRAOCULAR,CapItulo 03 SISTEMA VISUAL,104003
105M01,INTERNACION EN UNIDAD DE CUIDADO INTERMEDIO NEONATAL,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,105M01
106101,SUTURA EN LA CONJUNTIVA,CapItulo 03 SISTEMA VISUAL,106101
106M01,INTERNACION EN UNIDAD DE CUIDADO INTERMEDIO PEDIATRICO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,106M01
106M02,INTERNACION EN UNIDAD DE CUIDADO INTERMEDIO PEDIATRICO PACIENTE QUEMADO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,106M02
107201,RECONSTRUCCION DE SUPERFICIE OCULAR CON INJERTO DE TEJIDO OCULAR,CapItulo 03 SISTEMA VISUAL,107201
107202,RECONSTRUCCION DE SUPERFICIE OCULAR CON INJERTO DE TEJIDO EXTRAOCULAR,CapItulo 03 SISTEMA VISUAL,107202
107203,RECONSTRUCCION DE FONDOS DE SACO CON INJERTO DE TEJIDO OCULAR,CapItulo 03 SISTEMA VISUAL,107203
107204,RECONSTRUCCION DE FONDOS DE SACO CON INJERTO DE TEJIDO EXTRAOCULAR,CapItulo 03 SISTEMA VISUAL,107204
107301,CORRECCION DE CONJUNTIVOCHALASIS,CapItulo 03 SISTEMA VISUAL,107301
107M01,INTERNACION EN UNIDAD DE CUIDADO INTERMEDIO ADULTO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,107M01
107M02,INTERNACION EN UNIDAD DE CUIDADO INTERMEDIO ADULTO PACIENTE QUEMADO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,107M02
108A01,INTERNACION EN UNIDAD DE CUIDADO INTENSIVO NEONATAL,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,108A01
109A01,INTERNACION EN UNIDAD DE CUIDADO INTENSIVO PEDIATRICO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,109A01
109A02,INTERNACION EN UNIDAD DE CUIDADO INTENSIVO PEDIATRICO PACIENTE QUEMADO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,109A02
109A03,INTERNACION EN UNIDAD DE CUIDADO INTENSIVO PEDIATRICO PACIENTE TRASPLANTADO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,109A03
110001,EXTRACCION DE CUERPO EXTRANO SUPERFICIAL EN CORNEA,CapItulo 03 SISTEMA VISUAL,110001
110002,EXTRACCION DE CUERPO EXTRANO PROFUNDO EN CORNEA,CapItulo 03 SISTEMA VISUAL,110002
110A01,INTERNACION EN UNIDAD DE CUIDADO INTENSIVO ADULTOS,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,110A01
110A02,INTERNACION EN UNIDAD DE CUIDADO INTENSIVO ADULTOS PACIENTE QUEMADO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,110A02
110A03,INTERNACION EN UNIDAD DE CUIDADO INTERMEDIO ADULTO PACIENTE TRASPLANTADO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,110A03
111201,DRENAJE DE COLECCIONES EN CORNEA,CapItulo 03 SISTEMA VISUAL,111201
112101,FROTIS DE CORNEA,CapItulo 03 SISTEMA VISUAL,112101
112102,CITOLOGIA DE IMPRESION DE CORNEA,CapItulo 03 SISTEMA VISUAL,112102
112201,BIOPSIA DE CORNEA,CapItulo 03 SISTEMA VISUAL,112201
114101,RESECCION DE TUMOR BENIGNO DE CORNEA,CapItulo 03 SISTEMA VISUAL,114101
114102,RESECCION DE TUMOR MALIGNO DE CORNEA,CapItulo 03 SISTEMA VISUAL,114102
114201,CAUTERIZACION DE CORNEA MANUAL,CapItulo 03 SISTEMA VISUAL,114201
114202,CAUTERIZACION DE CORNEA ASISTIDA,CapItulo 03 SISTEMA VISUAL,114202
114301,LIMPIEZA DE ENTRECARA MANUAL,CapItulo 03 SISTEMA VISUAL,114301
115201,REPARACION DE DEHISCENCIA DE HERIDA CORNEAL,CapItulo 03 SISTEMA VISUAL,115201
115301,REPARACION DE LACERACION O HERIDA CORNEAL CON INJERTO ESPESOR PARCIAL,CapItulo 03 SISTEMA VISUAL,115301
115302,REPARACION DE LACERACION O HERIDA CORNEAL CON INJERTO ESPESOR TOTAL,CapItulo 03 SISTEMA VISUAL,115302
115305,REPARACION DE PERFORACION DE CORNEA,CapItulo 03 SISTEMA VISUAL,115305
115306,SUTURA DE CORNEA,CapItulo 03 SISTEMA VISUAL,115306
115307,QUERATECTOMIA MANUAL,CapItulo 03 SISTEMA VISUAL,115307
115308,QUERATECTOMIA ASISTIDA,CapItulo 03 SISTEMA VISUAL,115308
115309,REPOSICION DE COLGAJO CORNEAL,CapItulo 03 SISTEMA VISUAL,115309
115401,RECUBRIMIENTO DE CORNEA CON COLGAJO CONJUNTIVAL,CapItulo 03 SISTEMA VISUAL,115401
115402,RECUBRIMIENTO DE CORNEA CON INJERTO,CapItulo 03 SISTEMA VISUAL,115402
115801,RETIRO DE SUTURA EN CORNEA,CapItulo 03 SISTEMA VISUAL,115801
116001,QUERATOPLASTIA ENDOTELIAL MANUAL,CapItulo 03 SISTEMA VISUAL,116001
116002,QUERATOPLASTIA ENDOTELIAL ASISTIDA,CapItulo 03 SISTEMA VISUAL,116002
116101,QUERATOPLASTIA LAMELAR ANTERIOR MANUAL,CapItulo 03 SISTEMA VISUAL,116101
116102,QUERATOPLASTIA LAMELAR ANTERIOR ASISTIDA,CapItulo 03 SISTEMA VISUAL,116102
116103,QUERATOPLASTIA LAMELAR PROFUNDA MANUAL,CapItulo 03 SISTEMA VISUAL,116103
116104,QUERATOPLASTIA LAMELAR PROFUNDA ASISTIDA,CapItulo 03 SISTEMA VISUAL,116104
116201,QUERATOPLASTIA PENETRANTE MANUAL,CapItulo 03 SISTEMA VISUAL,116201
116202,QUERATOPLASTIA PENETRANTE ASISTIDA,CapItulo 03 SISTEMA VISUAL,116202
116401,ESCLEROQUERATOPLASTIA,CapItulo 03 SISTEMA VISUAL,116401
117301,IMPLANTE DE PROTESIS CORNEANA(QUERATOPROTESIS) TEMPORAL,CapItulo 03 SISTEMA VISUAL,117301
117302,IMPLANTE DE PROTESIS CORNEANA(QUERATOPROTESIS) PERMANENTE,CapItulo 03 SISTEMA VISUAL,117302
117401,QUERATOTOMIA INCISIONAL MANUAL,CapItulo 03 SISTEMA VISUAL,117401
117402,QUERATOTOMIA INCISIONAL ASISTIDA,CapItulo 03 SISTEMA VISUAL,117402
117501,QUERATECTOMIA FOTORREFRACTIVA MAS QUERATOMILEUSIS MANUAL,CapItulo 03 SISTEMA VISUAL,117501
117502,QUERATECTOMIA FOTORREFRACTIVA MAS QUERATOMILEUSIS ASISTIDA,CapItulo 03 SISTEMA VISUAL,117502
117801,TERMOQUERATOPLASTIA,CapItulo 03 SISTEMA VISUAL,117801
118101,QUERATOPIGMENTACION(TATUAJE DE CORNEA),CapItulo 03 SISTEMA VISUAL,118101
118202,EXTRACCION DE DISPOSITIVO EN CORNEA,CapItulo 03 SISTEMA VISUAL,118202
118203,IMPLANTE DE DISPOSITIVO EN CORNEA MANUAL,CapItulo 03 SISTEMA VISUAL,118203
118204,IMPLANTE DE DISPOSITIVO EN CORNEA ASISTIDO,CapItulo 03 SISTEMA VISUAL,118204
118303,ENTRECRUZAMIENTO DE COLAGENO CORNEAL,CapItulo 03 SISTEMA VISUAL,118303
120001,EXTRACCION DE CUERPO EXTRANO INTRAOCULAR DEL SEGMENTO ANTERIOR DE OJO,CapItulo 03 SISTEMA VISUAL,120001
120B01,INTERNACION EN UNIDAD DE CUIDADO BASICO NEONATAL (CUNA O INCUBADORA),ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,120B01
121101,IRIDOTOMIA MANUAL,CapItulo 03 SISTEMA VISUAL,121101
121102,IRIDOTOMIA ASISTIDA,CapItulo 03 SISTEMA VISUAL,121102
121301,REDUCCION DE HERNIA DE IRIS,CapItulo 03 SISTEMA VISUAL,121301
121401,IRIDECTOMIA (BASAL PERIFERICA Y TOTAL),CapItulo 03 SISTEMA VISUAL,121401
122101,PARACENTESIS DIAGNOSTICA DE CAMARA ANTERIOR DEL OJO,CapItulo 03 SISTEMA VISUAL,122101
122201,BIOPSIA DE IRIS,CapItulo 03 SISTEMA VISUAL,122201
122301,BIOPSIA DE ESCLEROTICA,CapItulo 03 SISTEMA VISUAL,122301
122401,BIOPSIA DE CUERPO CILIAR,CapItulo 03 SISTEMA VISUAL,122401
123001,IRIDOPLASTIA MANUAL,CapItulo 03 SISTEMA VISUAL,123001
123002,IRIDOPLASTIA ASISTIDA,CapItulo 03 SISTEMA VISUAL,123002
123201,LISIS DE GONIOSINEQUIAS,CapItulo 03 SISTEMA VISUAL,123201
123202,LISIS DE SINEQUIAS ANTERIORES,CapItulo 03 SISTEMA VISUAL,123202
123203,LISIS DE SINEQUIAS POSTERIORES,CapItulo 03 SISTEMA VISUAL,123203
123401,REPARACION O SUTURA DE IRIDODIALISIS,CapItulo 03 SISTEMA VISUAL,123401
123501,COREOPLASTIA (PUPILOPLASTIA),CapItulo 03 SISTEMA VISUAL,123501
123502,CERCLAJE PUPILAR,CapItulo 03 SISTEMA VISUAL,123502
124102,ABLACION DE LESION DE IRIS,CapItulo 03 SISTEMA VISUAL,124102
124201,RESECCION DE TUMOR DE IRIS,CapItulo 03 SISTEMA VISUAL,124201
124202,IRIDOCISTECTOMIA,CapItulo 03 SISTEMA VISUAL,124202
124203,ESCISION DE LESION DE IRIS,CapItulo 03 SISTEMA VISUAL,124203
124303,ABLACION DE LESION DE CUERPO CILIAR VIA INTERNA,CapItulo 03 SISTEMA VISUAL,124303
124304,ABLACION DE LESION DE CUERPO CILIAR VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,124304
124401,RESECCION DE LESION O TUMOR EN CUERPO CILIAR,CapItulo 03 SISTEMA VISUAL,124401
124402,IRIDOCICLECTOMIA,CapItulo 03 SISTEMA VISUAL,124402
125101,GONIOTOMIA,CapItulo 03 SISTEMA VISUAL,125101
125401,TRABECULOTOMIA,CapItulo 03 SISTEMA VISUAL,125401
125501,CICLODIALISIS (DESINSERCION PARCIAL DEL CUERPO CILIAR),CapItulo 03 SISTEMA VISUAL,125501
126301,TRABECULECTOMIA AB-EXTERNO,CapItulo 03 SISTEMA VISUAL,126301
126302,ESCLERECTOMIA PROFUNDA NO PENETRANTE,CapItulo 03 SISTEMA VISUAL,126302
126303,VISCOCANALOSTOMIA,CapItulo 03 SISTEMA VISUAL,126303
126304,CANALOPLASTIA,CapItulo 03 SISTEMA VISUAL,126304
126403,TRABECULECTOMIA CONVENCIONAL,CapItulo 03 SISTEMA VISUAL,126403
126601,REVISION DE AMPOLLA FILTRANTE,CapItulo 03 SISTEMA VISUAL,126601
126602,SUTURA DE COMPRESION DE AMPOLLA FILTRANTE,CapItulo 03 SISTEMA VISUAL,126602
126603,SUTUROLISIS SUBCONJUNTIVAL DE COLGAJO ESCLERAL ASISTIDA,CapItulo 03 SISTEMA VISUAL,126603
126604,LIBERACION DE OBSTRUCCION DE VENTANA FILTRANTE ASISTIDA,CapItulo 03 SISTEMA VISUAL,126604
126702,INSERCION DE DISPOSITIVO ANCLADO A ESCLERA,CapItulo 03 SISTEMA VISUAL,126702
126703,INSERCION DE DISPOSITIVO VIA GONIOSCOPICA,CapItulo 03 SISTEMA VISUAL,126703
126704,INSERCION DE DISPOSITIVO VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,126704
126705,REVISION ANTERIOR DE TUBO DE DISPOSITIVO,CapItulo 03 SISTEMA VISUAL,126705
126706,REVISION DE DISPOSITIVO CON OBSTRUCCION POSTERIOR,CapItulo 03 SISTEMA VISUAL,126706
126707,REVISION DE DISPOSITIVO VIA GONIOSCOPICA,CapItulo 03 SISTEMA VISUAL,126707
126708,REVISION DE DISPOSITIVO VIA EXTERNA,CapItulo 03 SISTEMA VISUAL,126708
127501,TRABECULOPLASTIA ASISTIDA,CapItulo 03 SISTEMA VISUAL,127501
128101,SUTURA DE LA ESCLERA(ESCLERORRAFIA),CapItulo 03 SISTEMA VISUAL,128101
128401,RESECCION DE TUMOR DE LA ESCLEROTICA VIA ABIERTA,CapItulo 03 SISTEMA VISUAL,128401
128405,ABLACION DE LESION O TUMOR DE LA ESCLEROTICA,CapItulo 03 SISTEMA VISUAL,128405
128801,ESCLEROPLASTIA SIMPLE,CapItulo 03 SISTEMA VISUAL,128801
128802,ESCLEROPLASTIA CON INJERTO,CapItulo 03 SISTEMA VISUAL,128802
129101,PARACENTESIS TERAPEUTICA DE CAMARA ANTERIOR DEL OJO,CapItulo 03 SISTEMA VISUAL,129101
